id,referencia,marca,capacidad,consumo,ciudad,responsable
7008,ACH43,sony,359,327,Medellin,Jhon doe
3254,ACH43,rico,1115,1104,Sabaneta,Carlos Zapata
2524,ACH43,kalley,570,587,Envigado,Pedro Perez
9787,ACH43,kalley,2475,2311,itagui,Pedro Perez
2689,ACH01,rico,988,592,Envigado,Jhon doe
4095,ACH22,sony,1878,1582,La estrella,Ana Rubio
3215,ACH01,rico,766,879,Envigado,Ana Rubio
3937,ACH01,rico,1716,1642,La estrella,Ana Rubio
8896,ACH01,rico,2222,2349,itagui,Carlos Zapata
9038,ACH01,sony,2242,2293,itagui,Carlos Zapata
3167,ACH43,rico,519,526,Envigado,Pedro Perez
6537,ACH43,kalley,138,383,Medellin,Ana Rubio
3865,ACH01,kalley,1497,1335,Sabaneta,Martha builes
3622,ACH22,sony,1017,1280,Sabaneta,Pedro Perez
7364,ACH01,sony,1118,1325,Sabaneta,Carlos Zapata
5705,ACH01,rico,860,561,Envigado,Jhon doe
2136,ACH22,kalley,1850,1639,La estrella,Ana Rubio
8388,ACH43,rico,1343,1491,Sabaneta,Martha builes
6660,ACH22,sony,1821,1502,La estrella,Ana Rubio
4387,ACH43,rico,1657,1870,La estrella,Ana Rubio
121,ACH43,sony,1510,1862,La estrella,Carlos Zapata
25,ACH01,rico,1743,1562,La estrella,Martha builes
5015,ACH22,kalley,2384,2400,itagui,Carlos Zapata
243,ACH43,sony,1211,1204,Sabaneta,Martha builes
8879,ACH22,kalley,2306,2116,itagui,Ana Rubio
9768,ACH22,rico,2159,2009,itagui,Martha builes
8979,ACH01,kalley,2142,2125,itagui,Martha builes
237,ACH43,rico,671,645,Envigado,Pedro Perez
5248,ACH43,sony,500,445,Medellin,Carlos Zapata
166,ACH43,sony,339,373,Medellin,Carlos Zapata
7092,ACH43,rico,2355,2459,itagui,Carlos Zapata
5298,ACH22,sony,276,120,Medellin,Carlos Zapata
3345,ACH22,sony,1130,1453,Sabaneta,Ana Rubio
1779,ACH01,rico,2285,2450,itagui,Ana Rubio
8398,ACH22,rico,421,135,Medellin,Martha builes
9999,ACH43,kalley,1422,1229,Sabaneta,Carlos Zapata
4025,ACH43,sony,2343,2048,itagui,Ana Rubio
3658,ACH01,rico,888,696,Envigado,Carlos Zapata
315,ACH43,rico,2249,2192,itagui,Pedro Perez
1593,ACH22,kalley,1852,1687,La estrella,Carlos Zapata
6572,ACH01,sony,1342,1380,Sabaneta,Ana Rubio
5727,ACH22,rico,1273,1038,Sabaneta,Carlos Zapata
2775,ACH22,rico,2461,2451,itagui,Jhon doe
6585,ACH01,sony,288,122,Medellin,Ana Rubio
8582,ACH22,rico,956,876,Envigado,Pedro Perez
1648,ACH43,rico,357,139,Medellin,Jhon doe
5180,ACH43,rico,666,873,Envigado,Carlos Zapata
9758,ACH01,sony,995,926,Envigado,Ana Rubio
643,ACH22,kalley,1031,1149,Sabaneta,Carlos Zapata
6326,ACH43,sony,1784,1923,La estrella,Pedro Perez
2125,ACH43,sony,2382,2377,itagui,Martha builes
4178,ACH01,sony,127,143,Medellin,Martha builes
2332,ACH43,sony,2053,2147,itagui,Ana Rubio
6534,ACH43,sony,1313,1076,Sabaneta,Ana Rubio
748,ACH01,rico,1263,1462,Sabaneta,Pedro Perez
2701,ACH43,kalley,218,357,Medellin,Jhon doe
3733,ACH01,kalley,479,105,Medellin,Jhon doe
8424,ACH22,sony,2384,2126,itagui,Carlos Zapata
8445,ACH22,rico,939,875,Envigado,Jhon doe
9415,ACH43,rico,2166,2052,itagui,Ana Rubio
4329,ACH22,rico,2263,2055,itagui,Pedro Perez
8754,ACH01,sony,913,705,Envigado,Martha builes
5094,ACH43,sony,1582,1667,La estrella,Carlos Zapata
1059,ACH43,rico,2354,2237,itagui,Jhon doe
3014,ACH22,kalley,1549,1997,La estrella,Carlos Zapata
4884,ACH01,sony,2329,2109,itagui,Carlos Zapata
5423,ACH43,kalley,344,142,Medellin,Jhon doe
8517,ACH01,rico,2085,2307,itagui,Carlos Zapata
8336,ACH01,sony,1389,1376,Sabaneta,Pedro Perez
1563,ACH22,sony,1643,1670,La estrella,Martha builes
5575,ACH22,sony,1796,1770,La estrella,Carlos Zapata
3948,ACH22,rico,1211,1478,Sabaneta,Carlos Zapata
9879,ACH43,kalley,267,132,Medellin,Jhon doe
3133,ACH43,sony,1144,1003,Sabaneta,Martha builes
2706,ACH22,rico,1715,1885,La estrella,Martha builes
3628,ACH22,kalley,2104,2254,itagui,Martha builes
9510,ACH22,rico,1558,1700,La estrella,Carlos Zapata
1065,ACH43,kalley,647,595,Envigado,Jhon doe
8167,ACH01,kalley,609,643,Envigado,Martha builes
4490,ACH22,kalley,1318,1269,Sabaneta,Martha builes
51,ACH22,rico,608,939,Envigado,Ana Rubio
6991,ACH01,rico,756,540,Envigado,Jhon doe
5411,ACH43,sony,979,976,Envigado,Ana Rubio
3,ACH43,rico,2013,2249,itagui,Carlos Zapata
1432,ACH43,sony,2300,2175,itagui,Carlos Zapata
2347,ACH43,sony,1238,1450,Sabaneta,Martha builes
3631,ACH22,sony,1478,1303,Sabaneta,Carlos Zapata
4859,ACH01,sony,859,760,Envigado,Martha builes
1083,ACH43,kalley,1039,1014,Sabaneta,Carlos Zapata
7763,ACH22,rico,2465,2434,itagui,Martha builes
9165,ACH01,kalley,1080,1331,Sabaneta,Carlos Zapata
9267,ACH22,rico,783,737,Envigado,Carlos Zapata
2111,ACH01,rico,191,150,Medellin,Ana Rubio
8224,ACH43,rico,199,216,Medellin,Carlos Zapata
4265,ACH01,kalley,583,700,Envigado,Carlos Zapata
9613,ACH43,rico,235,265,Medellin,Carlos Zapata
7969,ACH22,rico,523,655,Envigado,Ana Rubio
3309,ACH01,kalley,1528,1905,La estrella,Pedro Perez
3344,ACH22,kalley,1034,1019,Sabaneta,Carlos Zapata
5408,ACH22,sony,1181,1449,Sabaneta,Martha builes
6308,ACH22,sony,1986,1765,La estrella,Jhon doe
4736,ACH01,sony,199,118,Medellin,Jhon doe
6493,ACH22,kalley,1547,1777,La estrella,Ana Rubio
1638,ACH43,rico,1391,1382,Sabaneta,Jhon doe
1383,ACH43,kalley,1400,1497,Sabaneta,Martha builes
4509,ACH01,sony,503,611,Envigado,Ana Rubio
4947,ACH22,rico,107,390,Medellin,Pedro Perez
8002,ACH01,rico,1152,1454,Sabaneta,Carlos Zapata
9065,ACH22,sony,1051,1183,Sabaneta,Ana Rubio
2464,ACH01,rico,332,192,Medellin,Jhon doe
549,ACH43,rico,685,501,Envigado,Carlos Zapata
6637,ACH22,sony,609,585,Envigado,Pedro Perez
1523,ACH43,kalley,2326,2286,itagui,Jhon doe
4519,ACH22,kalley,2182,2211,itagui,Carlos Zapata
3306,ACH01,sony,642,776,Envigado,Jhon doe
3159,ACH43,rico,1520,1508,La estrella,Carlos Zapata
7263,ACH43,sony,2016,2435,itagui,Martha builes
8227,ACH43,kalley,2262,2205,itagui,Carlos Zapata
3204,ACH43,kalley,1686,1517,La estrella,Carlos Zapata
8941,ACH43,sony,1814,1682,La estrella,Martha builes
9998,ACH01,kalley,950,920,Envigado,Jhon doe
5046,ACH22,kalley,2253,2335,itagui,Pedro Perez
6837,ACH01,sony,2100,2254,itagui,Martha builes
5061,ACH01,rico,2221,2312,itagui,Ana Rubio
2980,ACH01,rico,263,469,Medellin,Carlos Zapata
3901,ACH22,rico,1483,1309,Sabaneta,Carlos Zapata
5448,ACH01,rico,467,495,Medellin,Pedro Perez
1175,ACH01,kalley,1809,1600,La estrella,Jhon doe
9295,ACH22,sony,2106,2012,itagui,Pedro Perez
5894,ACH22,kalley,1779,1980,La estrella,Carlos Zapata
4943,ACH01,rico,1628,1992,La estrella,Martha builes
5398,ACH01,kalley,2057,2000,itagui,Ana Rubio
9639,ACH01,kalley,1191,1132,Sabaneta,Jhon doe
8124,ACH01,kalley,1467,1012,Sabaneta,Jhon doe
8911,ACH22,sony,1902,1918,La estrella,Ana Rubio
6056,ACH43,sony,727,683,Envigado,Ana Rubio
8615,ACH43,kalley,1914,1601,La estrella,Carlos Zapata
9521,ACH01,sony,1370,1416,Sabaneta,Ana Rubio
3469,ACH01,rico,962,774,Envigado,Ana Rubio
2720,ACH01,rico,513,983,Envigado,Martha builes
8308,ACH43,sony,2025,2301,itagui,Martha builes
7286,ACH43,rico,2475,2090,itagui,Pedro Perez
657,ACH43,rico,897,678,Envigado,Jhon doe
4726,ACH43,sony,1515,1882,La estrella,Ana Rubio
9362,ACH22,sony,1963,1875,La estrella,Ana Rubio
2293,ACH01,kalley,747,907,Envigado,Pedro Perez
6998,ACH22,rico,2232,2123,itagui,Carlos Zapata
7818,ACH22,kalley,2349,2109,itagui,Martha builes
6471,ACH01,sony,1648,1973,La estrella,Jhon doe
6949,ACH01,sony,687,711,Envigado,Jhon doe
7913,ACH22,sony,1951,1522,La estrella,Carlos Zapata
8903,ACH01,kalley,1615,1932,La estrella,Ana Rubio
962,ACH43,sony,1917,1736,La estrella,Martha builes
9407,ACH22,sony,898,749,Envigado,Jhon doe
6458,ACH22,rico,664,811,Envigado,Pedro Perez
5021,ACH43,sony,2209,2028,itagui,Pedro Perez
3367,ACH01,rico,1921,1910,La estrella,Jhon doe
5524,ACH43,sony,2343,2359,itagui,Pedro Perez
2958,ACH01,sony,2170,2221,itagui,Ana Rubio
2544,ACH01,sony,1141,1474,Sabaneta,Carlos Zapata
3821,ACH22,sony,1807,1873,La estrella,Pedro Perez
4000,ACH43,rico,139,308,Medellin,Jhon doe
4915,ACH22,sony,1124,1134,Sabaneta,Ana Rubio
3804,ACH22,rico,2412,2104,itagui,Martha builes
7774,ACH01,sony,1285,1449,Sabaneta,Ana Rubio
8127,ACH01,rico,1592,1706,La estrella,Ana Rubio
6297,ACH01,kalley,2040,2464,itagui,Pedro Perez
4408,ACH22,rico,486,213,Medellin,Martha builes
5906,ACH01,sony,778,837,Envigado,Jhon doe
8228,ACH43,sony,555,934,Envigado,Jhon doe
1455,ACH43,kalley,2439,2090,itagui,Carlos Zapata
9203,ACH43,sony,1534,1619,La estrella,Pedro Perez
7367,ACH01,sony,202,398,Medellin,Jhon doe
458,ACH22,rico,471,366,Medellin,Carlos Zapata
507,ACH01,sony,459,361,Medellin,Martha builes
8922,ACH43,sony,1979,1868,La estrella,Carlos Zapata
4237,ACH01,rico,1343,1119,Sabaneta,Martha builes
5313,ACH22,sony,462,274,Medellin,Martha builes
3779,ACH43,rico,162,332,Medellin,Jhon doe
9625,ACH01,kalley,470,283,Medellin,Martha builes
6616,ACH22,kalley,438,206,Medellin,Pedro Perez
6450,ACH22,kalley,1428,1409,Sabaneta,Carlos Zapata
5117,ACH01,kalley,604,679,Envigado,Martha builes
2405,ACH01,sony,2448,2209,itagui,Jhon doe
5308,ACH01,rico,1454,1280,Sabaneta,Jhon doe
420,ACH01,kalley,1148,1333,Sabaneta,Pedro Perez
4814,ACH01,sony,971,624,Envigado,Martha builes
4197,ACH01,kalley,1672,1575,La estrella,Ana Rubio
4746,ACH22,rico,2185,2433,itagui,Pedro Perez
6876,ACH43,sony,1889,1940,La estrella,Jhon doe
9916,ACH22,rico,2006,2129,itagui,Martha builes
360,ACH22,sony,311,449,Medellin,Pedro Perez
2591,ACH43,kalley,1827,1802,La estrella,Carlos Zapata
7314,ACH01,sony,1464,1115,Sabaneta,Pedro Perez
2559,ACH01,rico,2464,2019,itagui,Pedro Perez
7152,ACH22,rico,593,894,Envigado,Carlos Zapata
6227,ACH43,sony,2177,2420,itagui,Ana Rubio
9581,ACH43,rico,1516,1881,La estrella,Ana Rubio
6215,ACH01,sony,950,651,Envigado,Jhon doe
2828,ACH43,sony,1704,1806,La estrella,Martha builes
5171,ACH01,rico,252,200,Medellin,Pedro Perez
9435,ACH01,rico,115,284,Medellin,Jhon doe
7737,ACH01,rico,1774,1714,La estrella,Jhon doe
5612,ACH22,kalley,263,269,Medellin,Carlos Zapata
6296,ACH43,sony,1341,1166,Sabaneta,Jhon doe
2127,ACH01,rico,124,243,Medellin,Carlos Zapata
5659,ACH43,kalley,1583,1558,La estrella,Martha builes
4646,ACH22,kalley,220,473,Medellin,Ana Rubio
7339,ACH01,kalley,2221,2157,itagui,Martha builes
2962,ACH43,kalley,681,571,Envigado,Jhon doe
3260,ACH01,sony,1840,1899,La estrella,Carlos Zapata
9045,ACH22,rico,1403,1201,Sabaneta,Ana Rubio
4729,ACH01,sony,1709,1783,La estrella,Jhon doe
7873,ACH22,sony,164,179,Medellin,Jhon doe
9188,ACH43,kalley,685,560,Envigado,Martha builes
5949,ACH22,kalley,576,839,Envigado,Martha builes
7014,ACH22,sony,2421,2229,itagui,Carlos Zapata
7798,ACH01,kalley,1476,1194,Sabaneta,Martha builes
2881,ACH43,kalley,1655,1616,La estrella,Pedro Perez
2443,ACH43,sony,2275,2063,itagui,Jhon doe
6638,ACH22,kalley,381,279,Medellin,Martha builes
5485,ACH22,rico,1306,1205,Sabaneta,Jhon doe
9820,ACH22,sony,1672,1803,La estrella,Carlos Zapata
1353,ACH22,sony,306,191,Medellin,Carlos Zapata
9578,ACH43,kalley,1606,1708,La estrella,Pedro Perez
4856,ACH43,kalley,1138,1019,Sabaneta,Martha builes
1577,ACH43,kalley,477,445,Medellin,Ana Rubio
9648,ACH43,kalley,137,383,Medellin,Pedro Perez
721,ACH22,rico,2298,2470,itagui,Ana Rubio
7156,ACH01,rico,1589,1599,La estrella,Martha builes
1393,ACH22,rico,2266,2127,itagui,Ana Rubio
1154,ACH43,sony,824,642,Envigado,Pedro Perez
9357,ACH43,sony,1215,1460,Sabaneta,Jhon doe
2926,ACH01,kalley,1575,1783,La estrella,Pedro Perez
3219,ACH01,sony,339,315,Medellin,Jhon doe
3041,ACH43,kalley,1989,1730,La estrella,Jhon doe
8124,ACH01,sony,745,574,Envigado,Pedro Perez
9326,ACH43,kalley,1345,1073,Sabaneta,Carlos Zapata
3024,ACH01,kalley,1638,1937,La estrella,Martha builes
2322,ACH01,kalley,2439,2064,itagui,Ana Rubio
2768,ACH43,rico,502,519,Envigado,Jhon doe
2143,ACH22,rico,456,220,Medellin,Martha builes
4270,ACH22,rico,950,821,Envigado,Pedro Perez
8375,ACH01,rico,1222,1200,Sabaneta,Pedro Perez
3044,ACH43,kalley,2489,2156,itagui,Pedro Perez
9905,ACH01,rico,2218,2018,itagui,Ana Rubio
5625,ACH43,kalley,268,400,Medellin,Pedro Perez
3843,ACH43,sony,1372,1016,Sabaneta,Ana Rubio
2104,ACH01,kalley,394,395,Medellin,Pedro Perez
4029,ACH22,rico,2253,2369,itagui,Carlos Zapata
9338,ACH43,sony,1072,1315,Sabaneta,Martha builes
428,ACH01,sony,921,810,Envigado,Jhon doe
6311,ACH01,kalley,981,721,Envigado,Martha builes
3673,ACH43,kalley,1959,1693,La estrella,Jhon doe
2526,ACH43,kalley,2082,2309,itagui,Ana Rubio
3185,ACH01,sony,2203,2006,itagui,Ana Rubio
8525,ACH22,sony,822,739,Envigado,Jhon doe
9679,ACH22,sony,362,474,Medellin,Ana Rubio
816,ACH43,sony,595,930,Envigado,Jhon doe
2363,ACH01,rico,1352,1369,Sabaneta,Martha builes
5727,ACH43,rico,430,419,Medellin,Jhon doe
6696,ACH43,sony,431,472,Medellin,Jhon doe
665,ACH01,rico,1088,1115,Sabaneta,Pedro Perez
15,ACH22,sony,2044,2176,itagui,Jhon doe
5310,ACH43,kalley,797,612,Envigado,Ana Rubio
8135,ACH43,rico,1421,1386,Sabaneta,Ana Rubio
6324,ACH22,rico,1472,1280,Sabaneta,Jhon doe
964,ACH01,sony,493,176,Medellin,Jhon doe
7275,ACH01,kalley,2446,2476,itagui,Pedro Perez
9458,ACH01,kalley,584,894,Envigado,Martha builes
797,ACH01,sony,311,133,Medellin,Jhon doe
12,ACH43,sony,1986,1820,La estrella,Pedro Perez
1762,ACH01,sony,2208,2133,itagui,Jhon doe
8028,ACH43,rico,1210,1449,Sabaneta,Carlos Zapata
1081,ACH01,kalley,2342,2392,itagui,Jhon doe
7721,ACH43,rico,1968,1939,La estrella,Ana Rubio
4777,ACH22,sony,994,949,Envigado,Ana Rubio
7072,ACH01,kalley,1941,1695,La estrella,Carlos Zapata
2044,ACH43,rico,1259,1076,Sabaneta,Carlos Zapata
321,ACH01,rico,264,183,Medellin,Jhon doe
3341,ACH43,sony,713,945,Envigado,Carlos Zapata
3621,ACH43,kalley,1349,1286,Sabaneta,Pedro Perez
1546,ACH22,rico,138,165,Medellin,Carlos Zapata
8060,ACH22,rico,690,950,Envigado,Ana Rubio
8615,ACH43,kalley,951,839,Envigado,Ana Rubio
9331,ACH01,rico,1134,1081,Sabaneta,Ana Rubio
683,ACH22,sony,1565,1912,La estrella,Martha builes
6796,ACH01,sony,2189,2346,itagui,Jhon doe
3609,ACH01,rico,679,541,Envigado,Carlos Zapata
2107,ACH22,rico,864,652,Envigado,Jhon doe
1428,ACH22,rico,2441,2409,itagui,Ana Rubio
769,ACH22,kalley,2280,2332,itagui,Ana Rubio
635,ACH22,kalley,1472,1322,Sabaneta,Carlos Zapata
6153,ACH22,sony,1789,1810,La estrella,Ana Rubio
1788,ACH01,kalley,1615,1656,La estrella,Carlos Zapata
5903,ACH43,sony,2380,2318,itagui,Martha builes
4452,ACH01,rico,1022,1498,Sabaneta,Jhon doe
6225,ACH43,kalley,1321,1020,Sabaneta,Martha builes
7097,ACH01,sony,2208,2340,itagui,Pedro Perez
8944,ACH43,rico,693,704,Envigado,Martha builes
6930,ACH43,kalley,2249,2392,itagui,Carlos Zapata
4822,ACH01,kalley,2002,2346,itagui,Ana Rubio
4749,ACH43,sony,1345,1052,Sabaneta,Ana Rubio
2076,ACH43,kalley,2037,2448,itagui,Ana Rubio
5753,ACH01,kalley,743,760,Envigado,Pedro Perez
5004,ACH22,rico,2049,2115,itagui,Pedro Perez
133,ACH01,rico,234,360,Medellin,Ana Rubio
4352,ACH22,kalley,180,243,Medellin,Martha builes
4706,ACH43,sony,1706,1620,La estrella,Martha builes
7482,ACH01,sony,778,866,Envigado,Martha builes
5940,ACH43,kalley,2444,2376,itagui,Martha builes
2011,ACH43,sony,1096,1489,Sabaneta,Pedro Perez
2381,ACH01,kalley,2229,2188,itagui,Martha builes
1207,ACH43,kalley,1407,1336,Sabaneta,Carlos Zapata
9586,ACH22,kalley,1874,1793,La estrella,Jhon doe
4773,ACH22,kalley,1793,1647,La estrella,Ana Rubio
8389,ACH01,rico,348,493,Medellin,Martha builes
3655,ACH01,rico,1993,1539,La estrella,Pedro Perez
1499,ACH01,kalley,1259,1413,Sabaneta,Pedro Perez
9178,ACH43,sony,2008,2249,itagui,Ana Rubio
3336,ACH22,sony,245,193,Medellin,Ana Rubio
9100,ACH22,kalley,132,339,Medellin,Pedro Perez
3837,ACH01,rico,1083,1211,Sabaneta,Jhon doe
418,ACH01,kalley,1727,1749,La estrella,Jhon doe
8677,ACH22,sony,178,238,Medellin,Ana Rubio
1528,ACH22,rico,822,840,Envigado,Martha builes
7137,ACH43,kalley,179,105,Medellin,Carlos Zapata
7889,ACH01,kalley,383,207,Medellin,Ana Rubio
6373,ACH01,kalley,1839,1933,La estrella,Carlos Zapata
5455,ACH01,kalley,492,473,Medellin,Carlos Zapata
876,ACH22,sony,525,893,Envigado,Martha builes
405,ACH43,rico,865,918,Envigado,Pedro Perez
9820,ACH43,kalley,1884,1814,La estrella,Carlos Zapata
8565,ACH22,rico,958,773,Envigado,Jhon doe
1671,ACH43,rico,177,299,Medellin,Ana Rubio
8499,ACH01,rico,2023,2220,itagui,Ana Rubio
4946,ACH01,rico,2148,2146,itagui,Pedro Perez
5066,ACH43,sony,452,286,Medellin,Carlos Zapata
4979,ACH43,rico,1715,1926,La estrella,Martha builes
7717,ACH01,rico,565,949,Envigado,Carlos Zapata
4197,ACH01,rico,2027,2350,itagui,Jhon doe
8822,ACH43,rico,475,330,Medellin,Jhon doe
6914,ACH01,sony,212,100,Medellin,Carlos Zapata
3197,ACH22,rico,2288,2095,itagui,Jhon doe
6683,ACH01,kalley,434,328,Medellin,Martha builes
8152,ACH22,sony,1473,1056,Sabaneta,Martha builes
9874,ACH01,rico,709,842,Envigado,Carlos Zapata
6331,ACH01,sony,1049,1314,Sabaneta,Ana Rubio
5144,ACH43,kalley,1080,1327,Sabaneta,Pedro Perez
8143,ACH22,rico,1973,1966,La estrella,Pedro Perez
211,ACH01,sony,146,197,Medellin,Jhon doe
6954,ACH01,kalley,104,182,Medellin,Ana Rubio
3569,ACH43,sony,1347,1070,Sabaneta,Ana Rubio
3055,ACH43,sony,878,665,Envigado,Carlos Zapata
1146,ACH43,rico,1198,1038,Sabaneta,Pedro Perez
9730,ACH43,kalley,1500,1973,La estrella,Carlos Zapata
6554,ACH01,kalley,1094,1168,Sabaneta,Pedro Perez
2799,ACH22,sony,2327,2384,itagui,Pedro Perez
4483,ACH01,rico,974,883,Envigado,Martha builes
2896,ACH22,sony,2318,2022,itagui,Ana Rubio
5161,ACH22,sony,1329,1488,Sabaneta,Pedro Perez
4927,ACH01,sony,357,198,Medellin,Martha builes
1283,ACH43,rico,482,347,Medellin,Pedro Perez
6574,ACH43,kalley,2457,2105,itagui,Carlos Zapata
7052,ACH43,kalley,1144,1126,Sabaneta,Ana Rubio
5455,ACH43,kalley,2068,2025,itagui,Martha builes
1749,ACH22,rico,978,704,Envigado,Pedro Perez
169,ACH43,kalley,1311,1358,Sabaneta,Ana Rubio
460,ACH22,kalley,297,357,Medellin,Pedro Perez
2937,ACH22,kalley,497,228,Medellin,Carlos Zapata
3139,ACH43,sony,509,926,Envigado,Ana Rubio
6046,ACH01,sony,488,157,Medellin,Carlos Zapata
7825,ACH22,kalley,119,104,Medellin,Pedro Perez
7566,ACH01,rico,1429,1377,Sabaneta,Martha builes
2527,ACH22,sony,1903,1754,La estrella,Carlos Zapata
3359,ACH43,sony,685,609,Envigado,Pedro Perez
5199,ACH43,sony,1907,1955,La estrella,Carlos Zapata
4432,ACH43,sony,831,716,Envigado,Ana Rubio
5891,ACH22,sony,1981,1968,La estrella,Martha builes
874,ACH22,rico,973,684,Envigado,Pedro Perez
8742,ACH43,sony,1463,1347,Sabaneta,Jhon doe
3089,ACH43,kalley,1853,1516,La estrella,Carlos Zapata
4068,ACH43,rico,1416,1043,Sabaneta,Martha builes
7497,ACH01,sony,2149,2483,itagui,Carlos Zapata
5383,ACH43,sony,2327,2018,itagui,Martha builes
6021,ACH22,sony,433,494,Medellin,Pedro Perez
1288,ACH01,kalley,808,741,Envigado,Pedro Perez
475,ACH22,rico,1317,1395,Sabaneta,Pedro Perez
644,ACH43,rico,1386,1204,Sabaneta,Carlos Zapata
2173,ACH01,sony,2143,2305,itagui,Pedro Perez
6979,ACH43,kalley,729,637,Envigado,Pedro Perez
7670,ACH22,kalley,2330,2377,itagui,Martha builes
1597,ACH22,sony,1519,1704,La estrella,Ana Rubio
2565,ACH22,sony,936,716,Envigado,Martha builes
7504,ACH01,kalley,762,692,Envigado,Martha builes
5941,ACH01,sony,1524,1576,La estrella,Ana Rubio
6308,ACH01,kalley,2348,2335,itagui,Carlos Zapata
1119,ACH01,sony,1464,1497,Sabaneta,Ana Rubio
2342,ACH43,rico,1891,1643,La estrella,Ana Rubio
1733,ACH01,rico,380,489,Medellin,Jhon doe
4550,ACH01,rico,1705,1770,La estrella,Jhon doe
279,ACH01,kalley,2244,2158,itagui,Carlos Zapata
256,ACH22,rico,2214,2370,itagui,Martha builes
2551,ACH01,sony,1235,1041,Sabaneta,Carlos Zapata
8949,ACH43,kalley,1151,1340,Sabaneta,Jhon doe
9115,ACH22,rico,2088,2116,itagui,Jhon doe
2888,ACH22,rico,517,831,Envigado,Ana Rubio
8716,ACH43,rico,492,487,Medellin,Pedro Perez
7274,ACH43,kalley,661,560,Envigado,Ana Rubio
1591,ACH22,kalley,2407,2341,itagui,Pedro Perez
634,ACH22,kalley,114,242,Medellin,Carlos Zapata
1968,ACH01,rico,1959,1805,La estrella,Jhon doe
4903,ACH43,sony,163,156,Medellin,Ana Rubio
3480,ACH01,kalley,1132,1055,Sabaneta,Pedro Perez
4585,ACH01,sony,390,427,Medellin,Jhon doe
3227,ACH22,kalley,484,475,Medellin,Carlos Zapata
9067,ACH43,kalley,986,528,Envigado,Pedro Perez
5074,ACH22,sony,1406,1178,Sabaneta,Ana Rubio
651,ACH22,kalley,206,371,Medellin,Carlos Zapata
107,ACH43,sony,1011,1190,Sabaneta,Martha builes
4981,ACH43,kalley,793,764,Envigado,Ana Rubio
9067,ACH43,rico,1980,1579,La estrella,Carlos Zapata
5553,ACH01,rico,1149,1151,Sabaneta,Jhon doe
3259,ACH01,kalley,1946,1889,La estrella,Jhon doe
7746,ACH22,sony,794,733,Envigado,Pedro Perez
1021,ACH01,rico,958,641,Envigado,Martha builes
2799,ACH01,sony,2383,2488,itagui,Pedro Perez
2872,ACH43,kalley,250,448,Medellin,Jhon doe
5477,ACH22,rico,2231,2283,itagui,Jhon doe
4457,ACH22,kalley,143,385,Medellin,Carlos Zapata
2211,ACH22,rico,317,341,Medellin,Ana Rubio
1490,ACH43,kalley,1001,1161,Sabaneta,Carlos Zapata
4909,ACH01,rico,1927,1798,La estrella,Ana Rubio
420,ACH22,sony,2348,2390,itagui,Pedro Perez
3552,ACH22,sony,2095,2152,itagui,Jhon doe
1018,ACH22,kalley,1327,1480,Sabaneta,Jhon doe
3107,ACH22,sony,318,281,Medellin,Carlos Zapata
2218,ACH22,rico,1823,1819,La estrella,Ana Rubio
3437,ACH22,kalley,1617,1579,La estrella,Ana Rubio
9113,ACH01,sony,1876,1599,La estrella,Jhon doe
2288,ACH43,rico,2268,2457,itagui,Carlos Zapata
8737,ACH43,rico,762,778,Envigado,Ana Rubio
7040,ACH01,rico,2392,2165,itagui,Jhon doe
1759,ACH43,kalley,1888,1947,La estrella,Carlos Zapata
6311,ACH01,sony,879,597,Envigado,Carlos Zapata
1078,ACH22,rico,127,369,Medellin,Martha builes
6417,ACH01,sony,1868,1902,La estrella,Pedro Perez
2200,ACH43,rico,1957,1783,La estrella,Carlos Zapata
5443,ACH43,kalley,626,934,Envigado,Ana Rubio
8420,ACH22,kalley,968,743,Envigado,Pedro Perez
7938,ACH43,rico,667,725,Envigado,Carlos Zapata
4725,ACH43,rico,473,327,Medellin,Jhon doe
4849,ACH01,sony,628,663,Envigado,Ana Rubio
5545,ACH01,kalley,1596,1761,La estrella,Martha builes
6325,ACH43,kalley,2128,2401,itagui,Pedro Perez
3362,ACH43,sony,843,741,Envigado,Carlos Zapata
9486,ACH22,kalley,1973,1540,La estrella,Ana Rubio
1858,ACH01,rico,375,429,Medellin,Pedro Perez
2731,ACH22,kalley,143,427,Medellin,Pedro Perez
5334,ACH22,sony,492,280,Medellin,Ana Rubio
2300,ACH01,sony,777,595,Envigado,Martha builes
522,ACH01,sony,2106,2344,itagui,Martha builes
1728,ACH22,kalley,1389,1113,Sabaneta,Pedro Perez
9158,ACH43,sony,190,465,Medellin,Pedro Perez
7813,ACH43,rico,1482,1010,Sabaneta,Carlos Zapata
494,ACH43,sony,1362,1142,Sabaneta,Ana Rubio
6492,ACH22,kalley,2328,2292,itagui,Pedro Perez
6840,ACH43,rico,2480,2042,itagui,Ana Rubio
7210,ACH22,sony,907,626,Envigado,Pedro Perez
4642,ACH01,sony,2101,2405,itagui,Carlos Zapata
9744,ACH01,kalley,1059,1058,Sabaneta,Carlos Zapata
8239,ACH22,kalley,1692,1905,La estrella,Ana Rubio
1642,ACH01,rico,895,841,Envigado,Ana Rubio
7327,ACH01,sony,402,254,Medellin,Ana Rubio
8596,ACH22,rico,342,284,Medellin,Ana Rubio
1082,ACH43,sony,869,512,Envigado,Pedro Perez
7259,ACH01,sony,1694,1915,La estrella,Ana Rubio
